signal_id,symbol,timestamp,is_signal,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,EMA_20,EMA_50,BBL_20_2.0,BBU_20_2.0,BBM_20_2.0,ATR_14,Volume_SMA20,Volume_Surge,Dist_EMA20_pct
TATASTEEL_20260513_0945,TATASTEEL,2026-05-13 09:45:00,1,220.0,220.10000610351562,218.75,219.94000244140625,4720352.0,78.39600825121246,1.3578584188103093,1.1647899342900288,0.19306848452028058,217.76361562751546,216.07518161454587,215.0786256610067,220.42437574280189,217.7515007019043,0.9785723005022321,1818974.95,2.595061575751772,1.0269779761141875
TATASTEEL_20260513_1145,TATASTEEL,2026-05-13 11:45:00,1,220.0,220.10000610351562,218.75,219.94000244140625,4720352.0,78.39600825121246,1.3578584188103093,1.1647899342900288,0.19306848452028058,217.76361562751546,216.07518161454587,215.0786256610067,220.42437574280189,217.7515007019043,0.9785723005022321,1818974.95,2.595061575751772,1.0269779761141875
TATASTEEL_20260514_0915,TATASTEEL,2026-05-14 09:15:00,1,221.27999877929688,221.64999389648438,221.0399932861328,221.64999389648438,1102213.0,53.97591690412721,0.719453172989688,0.9483417409145961,-0.22888856792490808,221.26614626098814,219.4049225823016,220.5005081771639,222.58349145662515,221.54199981689453,0.7485722133091518,967963.3,1.1386929649088968,0.006260568343970155
TATASTEEL_20260514_1000,TATASTEEL,2026-05-14 10:00:00,1,220.60000610351562,221.52000427246094,220.60000610351562,221.39999389648438,2575446.0,32.48751999318392,0.519718355602663,0.8141031609685636,-0.2943848053659006,221.20993035940583,219.52507510219502,220.42067536727333,222.6263262806759,221.52350082397462,0.7014290945870536,1061494.75,2.4262446893873,-0.2757219148793391
TATASTEEL_20260514_1145,TATASTEEL,2026-05-14 11:45:00,1,220.60000610351562,221.52000427246094,220.60000610351562,221.39999389648438,2575446.0,32.48751999318392,0.519718355602663,0.8141031609685636,-0.2943848053659006,221.20993035940583,219.52507510219502,220.42067536727333,222.6263262806759,221.52350082397462,0.7014290945870536,1061494.75,2.4262446893873,-0.2757219148793391
TATASTEEL_20260514_1200,TATASTEEL,2026-05-14 12:00:00,1,220.60000610351562,221.52000427246094,220.60000610351562,221.39999389648438,2575446.0,32.48751999318392,0.519718355602663,0.8141031609685636,-0.2943848053659006,221.20993035940583,219.52507510219502,220.42067536727333,222.6263262806759,221.52350082397462,0.7014290945870536,1061494.75,2.4262446893873,-0.2757219148793391
TATASTEEL_20260514_1200,TATASTEEL,2026-05-14 12:00:00,1,220.60000610351562,221.52000427246094,220.60000610351562,221.39999389648438,2575446.0,32.48751999318392,0.519718355602663,0.8141031609685636,-0.2943848053659006,221.20993035940583,219.52507510219502,220.42067536727333,222.6263262806759,221.52350082397462,0.7014290945870536,1061494.75,2.4262446893873,-0.2757219148793391
TATASTEEL_20260514_1300,TATASTEEL,2026-05-14 13:00:00,1,220.60000610351562,221.52000427246094,220.60000610351562,221.39999389648438,2575446.0,32.48751999318392,0.519718355602663,0.8141031609685636,-0.2943848053659006,221.20993035940583,219.52507510219502,220.42067536727333,222.6263262806759,221.52350082397462,0.7014290945870536,1061494.75,2.4262446893873,-0.2757219148793391
TATASTEEL_20260515_0915,TATASTEEL,2026-05-15 09:15:00,1,216.4499969482422,216.97000122070312,216.0500030517578,216.97000122070312,1231784.0,18.247876004080922,-1.1294104650765462,-0.7774701236657862,-0.35194034141076,218.75378489549357,219.30086924713513,215.23712251579292,223.6038793762969,219.4205009460449,0.9707140241350446,1062410.95,1.1594232909591153,-1.0531419825956294
TATASTEEL_20260515_1015,TATASTEEL,2026-05-15 10:15:00,1,216.8000030517578,217.0,216.41000366210938,216.77000427246094,2765878.0,21.781968802326602,-1.134639835779467,-0.9069928539890817,-0.22764698179038523,218.39763362598703,219.1078151687896,215.07094145160352,222.65106019634572,218.86100082397462,0.9449986049107143,1136584.75,2.433499129739335,-0.731523756784475
